gsm,lib_id,title,donor,visit,tetramer,cell_type,qc_pass,timepoint,pb_group
GSM7954564,lib42836,9_DR0401_Day 14_lib42836,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954565,lib42837,9_DR0401_Day 14_lib42837,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954566,lib42838,9_DR0401_Day 14_lib42838,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954567,lib42839,9_DR0401_Day 14_lib42839,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954568,lib42840,9_DR0401_Day 14_lib42840,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954569,lib42841,9_DR0401_Day 14_lib42841,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954570,lib42842,9_DR0401_Day 14_lib42842,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954571,lib42843,9_DR0401_Day 14_lib42843,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954572,lib42844,9_DR0401_Day 14_lib42844,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954573,lib42845,9_DR0401_Day 14_lib42845,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954574,lib42846,9_DR0401_Day 14_lib42846,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954576,lib42848,9_DR0401_Day 14_lib42848,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954577,lib42849,9_DR0401_Day 14_lib42849,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954578,lib42850,9_DR0401_Day 14_lib42850,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954579,lib42851,9_DR0401_Day 14_lib42851,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954580,lib42852,9_DR0401_Day 14_lib42852,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954581,lib42853,9_DR0401_Day 14_lib42853,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954582,lib42854,9_DR0401_Day 14_lib42854,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954583,lib42855,9_DR0401_Day 14_lib42855,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954584,lib42856,9_DR0401_Day 14_lib42856,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954585,lib42857,9_DR0401_Day 14_lib42857,9,Day 14,DR0401,CD4 T cell,TRUE,D14,9_D14
GSM7954586,lib42858,8_DR0401_Baseline_lib42858,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954587,lib42859,8_DR0401_Baseline_lib42859,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954588,lib42860,8_DR0401_Baseline_lib42860,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954590,lib42862,8_DR0401_Baseline_lib42862,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954593,lib42865,8_DR0401_Baseline_lib42865,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954596,lib42868,8_DR0401_Baseline_lib42868,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954598,lib42870,8_DR0401_Baseline_lib42870,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954601,lib42873,8_DR0401_Baseline_lib42873,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954602,lib42874,8_DR0401_Baseline_lib42874,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954603,lib42875,8_DR0401_Baseline_lib42875,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954604,lib42876,8_DR0401_Baseline_lib42876,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954606,lib42878,8_DR0401_Baseline_lib42878,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954609,lib42881,8_DR0401_Baseline_lib42881,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954610,lib42882,8_DR0401_Baseline_lib42882,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954612,lib42884,8_DR0401_Baseline_lib42884,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954613,lib42885,8_DR0401_Baseline_lib42885,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954616,lib42888,8_DR0401_Baseline_lib42888,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954617,lib42889,8_DR0401_Baseline_lib42889,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954619,lib42891,8_DR0401_Baseline_lib42891,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954620,lib42892,8_DR0401_Baseline_lib42892,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954622,lib42894,8_DR0401_Baseline_lib42894,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954623,lib42895,8_DR0401_Baseline_lib42895,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954625,lib42897,8_DR0401_Baseline_lib42897,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954626,lib42898,8_DR0401_Baseline_lib42898,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954628,lib42900,8_DR0401_Baseline_lib42900,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954629,lib42901,8_DR0401_Baseline_lib42901,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954630,lib42902,8_DR0401_Baseline_lib42902,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954632,lib42904,8_DR0401_Baseline_lib42904,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954633,lib42905,8_DR0401_Baseline_lib42905,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954634,lib42906,8_DR0401_Baseline_lib42906,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954635,lib42907,8_DR0401_Baseline_lib42907,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954636,lib42908,8_DR0401_Baseline_lib42908,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954637,lib42909,8_DR0401_Baseline_lib42909,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954638,lib42910,8_DR0401_Baseline_lib42910,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954639,lib42911,8_DR0401_Baseline_lib42911,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954640,lib42912,8_DR0401_Baseline_lib42912,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954641,lib42913,8_DR0401_Baseline_lib42913,8,Baseline,DR0401,CD4 T cell,TRUE,D0,8_D0
GSM7954642,lib42914,1_DR0401_Day 14_lib42914,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954643,lib42915,1_DR0401_Day 14_lib42915,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954644,lib42916,1_DR0401_Day 14_lib42916,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954645,lib42917,1_DR0401_Day 14_lib42917,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954646,lib42918,1_DR0401_Day 14_lib42918,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954647,lib42919,1_DR0401_Day 14_lib42919,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954648,lib42920,1_DR0401_Day 14_lib42920,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954649,lib42921,1_DR0401_Day 14_lib42921,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954650,lib42922,1_DR0401_Day 14_lib42922,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954652,lib42924,1_DR0401_Day 14_lib42924,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954653,lib42925,1_DR0401_Day 14_lib42925,1,Day 14,DR0401,CD4 T cell,TRUE,D14,1_D14
GSM7954654,lib42926,10_DR0401_Day 14_lib42926,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954655,lib42927,10_DR0401_Day 14_lib42927,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954656,lib42928,10_DR0401_Day 14_lib42928,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954657,lib42929,10_DR0401_Day 14_lib42929,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954658,lib42930,10_DR0401_Day 14_lib42930,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954659,lib42931,10_DR0401_Day 14_lib42931,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954660,lib42932,10_DR0401_Day 14_lib42932,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954661,lib42933,10_DR0401_Day 14_lib42933,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954663,lib42935,10_DR0401_Day 14_lib42935,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954664,lib42936,10_DR0401_Day 14_lib42936,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954665,lib42937,10_DR0401_Day 14_lib42937,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954666,lib42938,10_DR0401_Day 14_lib42938,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954667,lib42939,10_DR0401_Day 14_lib42939,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954668,lib42940,10_DR0401_Day 14_lib42940,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954669,lib42941,10_DR0401_Day 14_lib42941,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954670,lib42942,10_DR0401_Day 14_lib42942,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954671,lib42943,10_DR0401_Day 14_lib42943,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954673,lib42945,10_DR0401_Day 14_lib42945,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954674,lib42946,10_DR0401_Day 14_lib42946,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954675,lib42947,10_DR0401_Day 14_lib42947,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954676,lib42948,10_DR0401_Day 14_lib42948,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954677,lib42949,10_DR0401_Day 14_lib42949,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954678,lib42950,10_DR0401_Day 14_lib42950,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954679,lib42951,10_DR0401_Day 14_lib42951,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954680,lib42952,10_DR0401_Day 14_lib42952,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954681,lib42953,10_DR0401_Day 14_lib42953,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954682,lib42954,10_DR0401_Day 14_lib42954,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954683,lib42955,10_DR0401_Day 14_lib42955,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954685,lib42957,10_DR0401_Day 14_lib42957,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954686,lib42958,10_DR0401_Day 14_lib42958,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954687,lib42959,10_DR0401_Day 14_lib42959,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954689,lib42961,10_DR0401_Day 14_lib42961,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954690,lib42962,10_DR0401_Day 14_lib42962,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954691,lib42963,10_DR0401_Day 14_lib42963,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954693,lib42965,10_DR0401_Day 14_lib42965,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954694,lib42966,10_DR0401_Day 14_lib42966,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954695,lib42967,10_DR0401_Day 14_lib42967,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954696,lib42968,10_DR0401_Day 14_lib42968,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954698,lib42970,10_DR0401_Day 14_lib42970,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954701,lib42973,10_DR0401_Day 14_lib42973,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954702,lib42974,10_DR0401_Day 14_lib42974,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954703,lib42975,10_DR0401_Day 14_lib42975,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954704,lib42976,10_DR0401_Day 14_lib42976,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954705,lib42977,10_DR0401_Day 14_lib42977,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954706,lib42978,10_DR0401_Day 14_lib42978,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954707,lib42979,10_DR0401_Day 14_lib42979,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954708,lib42980,10_DR0401_Day 14_lib42980,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954709,lib42981,10_DR0401_Day 14_lib42981,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954711,lib42983,10_DR0401_Day 14_lib42983,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954712,lib42984,10_DR0401_Day 14_lib42984,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954713,lib42985,10_DR0401_Day 14_lib42985,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954714,lib42986,10_DR0401_Day 14_lib42986,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954715,lib42987,10_DR0401_Day 14_lib42987,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954717,lib42989,10_DR0401_Day 14_lib42989,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954718,lib42990,10_DR0401_Day 14_lib42990,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954719,lib42991,10_DR0401_Day 14_lib42991,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954721,lib42993,10_DR0401_Day 14_lib42993,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954722,lib42994,10_DR0401_Day 14_lib42994,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954723,lib42995,10_DR0401_Day 14_lib42995,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954725,lib42997,10_DR0401_Day 14_lib42997,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954726,lib42998,10_DR0401_Day 14_lib42998,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954728,lib43000,10_DR0401_Day 14_lib43000,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954729,lib43001,10_DR0401_Day 14_lib43001,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954730,lib43002,10_DR0401_Day 14_lib43002,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954731,lib43003,10_DR0401_Day 14_lib43003,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954732,lib43004,10_DR0401_Day 14_lib43004,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954733,lib43005,10_DR0401_Day 14_lib43005,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954734,lib43006,10_DR0401_Day 14_lib43006,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954736,lib43008,10_DR0401_Day 14_lib43008,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954738,lib43010,10_DR0401_Day 14_lib43010,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954740,lib43012,10_DR0401_Day 14_lib43012,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954741,lib43013,10_DR0401_Day 14_lib43013,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954742,lib43014,10_DR0401_Day 14_lib43014,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954743,lib43015,10_DR0401_Day 14_lib43015,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954744,lib43016,10_DR0401_Day 14_lib43016,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954745,lib43017,10_DR0401_Day 14_lib43017,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954747,lib43019,10_DR0401_Day 14_lib43019,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954748,lib43020,10_DR0401_Day 14_lib43020,10,Day 14,DR0401,CD4 T cell,TRUE,D14,10_D14
GSM7954751,lib43023,7_DR0401_Day 14_lib43023,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954752,lib43024,7_DR0101_Day 14_lib43024,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954753,lib43025,7_DR0401_Day 14_lib43025,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954754,lib43026,7_DR0401_Day 14_lib43026,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954755,lib43027,7_DR0401_Day 14_lib43027,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954756,lib43028,7_DR0401_Day 14_lib43028,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954757,lib43029,7_DR0401_Day 14_lib43029,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954758,lib43030,7_DR0101_Day 14_lib43030,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954759,lib43031,7_DR0401_Day 14_lib43031,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954760,lib43032,7_DR0101_Day 14_lib43032,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954762,lib43034,7_DR0101_Day 14_lib43034,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954763,lib43035,7_DR0401_Day 14_lib43035,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954765,lib43037,7_DR0101_Day 14_lib43037,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954768,lib43040,7_DR0101_Day 14_lib43040,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954769,lib43041,7_DR0401_Day 14_lib43041,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954770,lib43042,7_DR0401_Day 14_lib43042,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954771,lib43043,7_DR0101_Day 14_lib43043,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954772,lib43044,7_DR0401_Day 14_lib43044,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954774,lib43046,7_DR0401_Day 14_lib43046,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954775,lib43047,7_DR0101_Day 14_lib43047,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954776,lib43048,7_DR0401_Day 14_lib43048,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954777,lib43049,7_DR0101_Day 14_lib43049,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954778,lib43050,7_DR0401_Day 14_lib43050,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954779,lib43051,7_DR0401_Day 14_lib43051,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954780,lib43052,7_DR0401_Day 14_lib43052,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954781,lib43053,7_DR0401_Day 14_lib43053,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954782,lib43054,7_DR0401_Day 14_lib43054,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954783,lib43055,7_DR0101_Day 14_lib43055,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954784,lib43056,7_DR0101_Day 14_lib43056,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954785,lib43057,7_DR0401_Day 14_lib43057,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954786,lib43058,7_DR0401_Day 14_lib43058,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954787,lib43059,7_DR0401_Day 14_lib43059,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954789,lib43061,7_DR0401_Day 14_lib43061,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954790,lib43062,7_DR0401_Day 14_lib43062,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954791,lib43063,7_DR0401_Day 14_lib43063,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954792,lib43064,7_DR0101_Day 14_lib43064,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954794,lib43066,7_DR0401_Day 14_lib43066,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954795,lib43067,7_DR0401_Day 14_lib43067,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954796,lib43068,7_DR0101_Day 14_lib43068,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954798,lib43070,7_DR0401_Day 14_lib43070,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954799,lib43071,7_DR0401_Day 14_lib43071,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954800,lib43072,7_DR0101_Day 14_lib43072,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954801,lib43073,7_DR0101_Day 14_lib43073,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954802,lib43074,7_DR0401_Day 14_lib43074,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954803,lib43075,7_DR0401_Day 14_lib43075,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954804,lib43076,7_DR0401_Day 14_lib43076,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954805,lib43077,7_DR0401_Day 14_lib43077,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954806,lib43078,7_DR0101_Day 14_lib43078,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954807,lib43079,7_DR0401_Day 14_lib43079,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954809,lib43081,7_DR0101_Day 14_lib43081,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954810,lib43082,7_DR0401_Day 14_lib43082,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954811,lib43083,7_DR0401_Day 14_lib43083,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954812,lib43084,7_DR0101_Day 14_lib43084,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954813,lib43085,7_DR0401_Day 14_lib43085,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954814,lib43086,7_DR0401_Day 14_lib43086,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954815,lib43087,7_DR0401_Day 14_lib43087,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954816,lib43088,7_DR0401_Day 14_lib43088,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954817,lib43089,7_DR0401_Day 14_lib43089,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954818,lib43090,7_DR0101_Day 14_lib43090,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954821,lib43093,7_DR0101_Day 14_lib43093,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954822,lib43094,7_DR0101_Day 14_lib43094,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954823,lib43095,7_DR0101_Day 14_lib43095,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954824,lib43096,7_DR0101_Day 14_lib43096,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954825,lib43097,7_DR0401_Day 14_lib43097,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954826,lib43098,7_DR0401_Day 14_lib43098,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954827,lib43099,7_DR0401_Day 14_lib43099,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954828,lib43100,7_DR0401_Day 14_lib43100,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954829,lib43101,7_DR0401_Day 14_lib43101,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954830,lib43103,7_DR0101_Day 14_lib43103,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954831,lib43104,7_DR0101_Day 14_lib43104,7,Day 14,DR0101,CD4 T cell,TRUE,D14,7_D14
GSM7954833,lib43106,7_DR0401_Day 14_lib43106,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954834,lib43107,7_DR0401_Day 14_lib43107,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954835,lib43108,7_DR0401_Day 14_lib43108,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954836,lib43109,7_DR0401_Day 14_lib43109,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954837,lib43110,7_DR0401_Day 14_lib43110,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954838,lib43111,7_DR0401_Day 14_lib43111,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954839,lib43112,7_DR0401_Day 14_lib43112,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
GSM7954840,lib43113,7_DR0401_Day 14_lib43113,7,Day 14,DR0401,CD4 T cell,TRUE,D14,7_D14
